20090103T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090104T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090105T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090106T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090107T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090108T,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,9.5211538461538E-8,0
20090109T,1.4281730769231E-6,1.4281730769231E-6,1.4281730769231E-6,1.4281730769231E-6,0
20090110T,7.2360769230769E-6,7.2360769230769E-6,7.2360769230769E-6,7.2360769230769E-6,0
20090111T,1.609075E-5,1.609075E-5,1.609075E-5,1.609075E-5,0
20090112T,1.8156019230769E-5,1.8156019230769E-5,1.8156019230769E-5,1.8156019230769E-5,0
20090113T,3.6751653846154E-5,3.6751653846154E-5,3.6751653846154E-5,3.6751653846154E-5,0
20090114T,4.6687788461538E-5,4.6687788461538E-5,4.6687788461538E-5,4.6687788461538E-5,0
20090115T,4.1799826923077E-5,4.1799826923077E-5,4.1799826923077E-5,4.1799826923077E-5,0
20090116T,6.3621134615385E-5,6.3621134615385E-5,6.3621134615385E-5,6.3621134615385E-5,0
20090117T,8.16915E-5,8.16915E-5,8.16915E-5,8.16915E-5,0
20090118T,8.6109903846154E-5,8.6109903846154E-5,8.6109903846154E-5,8.6109903846154E-5,0
20090119T,7.302076923077E-5,7.302076923077E-5,7.302076923077E-5,7.302076923077E-5,0
20090120T,9.8297961538462E-5,9.8297961538462E-5,9.8297961538462E-5,9.8297961538462E-5,0
20090121T,0.000119548,0.000119548,0.000119548,0.000119548,0
20090122T,0.00011282763461539,0.00011282763461539,0.00011282763461539,0.00011282763461539,0
20090123T,0.00012274848076923,0.00012274848076923,0.00012274848076923,0.00012274848076923,0
20090124T,0.00013996292307692,0.00013996292307692,0.00013996292307692,0.00013996292307692,0
20090125T,0.00017545601923077,0.00017545601923077,0.00017545601923077,0.00017545601923077,0
20090126T,0.00014805786538461,0.00014805786538461,0.00014805786538461,0.00014805786538461,0
20090127T,0.00018998569230769,0.00018998569230769,0.00018998569230769,0.00018998569230769,0
20090128T,0.00020641861538461,0.00020641861538461,0.00020641861538461,0.00020641861538461,0
20090129T,0.00019486228846153,0.00019486228846153,0.00019486228846153,0.00019486228846153,0
20090130T,0.00022907896153845,0.00022907896153845,0.00022907896153845,0.00022907896153845,0
20090131T,0.0002037566153846,0.0002037566153846,0.0002037566153846,0.0002037566153846,0
20090201T,0.00024913090384614,0.00024913090384614,0.00024913090384614,0.00024913090384614,0
20090202T,0.00026324105769229,0.00026324105769229,0.00026324105769229,0.00026324105769229,0
20090203T,0.00025014815384613,0.00025014815384613,0.00025014815384613,0.00025014815384613,0
20090204T,0.00028972871153844,0.00028972871153844,0.00028972871153844,0.00028972871153844,0
20090205T,0.00030172536538459,0.00030172536538459,0.00030172536538459,0.00030172536538459,0
20090206T,0.0003133411730769,0.0003133411730769,0.0003133411730769,0.0003133411730769,0
20090207T,0.00027954653846151,0.00027954653846151,0.00027954653846151,0.00027954653846151,0
20090208T,0.00029972984615382,0.00029972984615382,0.00029972984615382,0.00029972984615382,0
20090209T,0.00026633434615383,0.00026633434615383,0.00026633434615383,0.00026633434615383,0
20090210T,0.0003623751153846,0.0003623751153846,0.0003623751153846,0.0003623751153846,0
20090211T,0.0003538828653846,0.0003538828653846,0.0003538828653846,0.0003538828653846,0
20090212T,0.00038636842307691,0.00038636842307691,0.00038636842307691,0.00038636842307691,0
20090213T,0.00039817465384614,0.00039817465384614,0.00039817465384614,0.00039817465384614,0
20090214T,0.00041112342307692,0.00041112342307692,0.00041112342307692,0.00041112342307692,0
20090215T,0.00038869511538461,0.00038869511538461,0.00038869511538461,0.00038869511538461,0
20090216T,0.000377234,0.000377234,0.000377234,0.000377234,0
20090217T,0.0004460660576923,0.0004460660576923,0.0004460660576923,0.0004460660576923,0
20090218T,0.00045730101923077,0.00045730101923077,0.00045730101923077,0.00045730101923077,0
20090219T,0.00043833801923077,0.00043833801923077,0.00043833801923077,0.00043833801923077,0
20090220T,0.00048072305769231,0.00048072305769231,0.00048072305769231,0.00048072305769231,0
20090221T,0.00049157717307693,0.00049157717307693,0.00049157717307693,0.00049157717307693,0
20090222T,0.00046271315384616,0.00046271315384616,0.00046271315384616,0.00046271315384616,0
20090223T,0.00051338061538463,0.00051338061538463,0.00051338061538463,0.00051338061538463,0
20090224T,0.00052347303846155,0.00052347303846155,0.00052347303846155,0.00052347303846155,0
20090225T,0.00053347025000002,0.00053347025000002,0.00053347025000002,0.00053347025000002,0
20090226T,0.0005436578846154,0.0005436578846154,0.0005436578846154,0.0005436578846154,0
20090227T,0.00048537644230771,0.00048537644230771,0.00048537644230771,0.00048537644230771,0
20090228T,0.00055057161538463,0.00055057161538463,0.00055057161538463,0.00055057161538463,0
20090301T,0.00057403036538464,0.00057403036538464,0.00057403036538464,0.00057403036538464,0
20090302T,0.00058431321153848,0.00058431321153848,0.00058431321153848,0.00058431321153848,0
20090303T,0.00057892580769233,0.00057892580769233,0.00057892580769233,0.00057892580769233,0
20090304T,0.00055613550000003,0.00055613550000003,0.00055613550000003,0.00055613550000003,0
20090305T,0.00059949150000003,0.00059949150000003,0.00059949150000003,0.00059949150000003,0
