20100717T,0.99999998595073,0.99999998595073,0.99999998595073,0.99999998595073,0
20100718T,1.3953020649936,1.3953020649936,1.3953020649936,1.3953020649936,0
20100719T,1.0491663986549,1.0491663986549,1.0491663986549,1.0491663986549,0
20100720T,0.9663674611183,0.9663674611183,0.9663674611183,0.9663674611183,0
20100721T,1.0488946876343,1.0488946876343,1.0488946876343,1.0488946876343,0
20100722T,0.90004699467384,0.90004699467384,0.90004699467384,0.90004699467384,0
20100723T,0.8969882476047,0.8969882476047,0.8969882476047,0.8969882476047,0
20100724T,0.8330754325416,0.8330754325416,0.8330754325416,0.8330754325416,0
20100725T,0.78914294616675,0.78914294616675,0.78914294616675,0.78914294616675,0
20100726T,0.91440465666129,0.91440465666129,0.91440465666129,0.91440465666129,0
20100727T,0.97988657210125,0.97988657210125,0.97988657210125,0.97988657210125,0
20100728T,0.96250486003535,0.96250486003535,0.96250486003535,0.96250486003535,0
20100729T,1.1295376213283,1.1295376213283,1.1295376213283,1.1295376213283,0
20100730T,1.0406861139162,1.0406861139162,1.0406861139162,1.0406861139162,0
20100731T,1.0974639436643,1.0974639436643,1.0974639436643,1.0974639436643,0
20100801T,0.9861424706486,0.9861424706486,0.9861424706486,0.9861424706486,0
20100802T,0.96718698696493,0.96718698696493,0.96718698696493,0.96718698696493,0
20100803T,0.96893636736602,0.96893636736602,0.96893636736602,0.96893636736602,0
20100804T,0.93821227504482,0.93821227504482,0.93821227504482,0.93821227504482,0
20100805T,0.98948603679698,0.98948603679698,0.98948603679698,0.98948603679698,0
20100806T,1.0070539421954,1.0070539421954,1.0070539421954,1.0070539421954,0
20100807T,0.95763362963856,0.95763362963856,0.95763362963856,0.95763362963856,0
20100808T,0.98947565002059,0.98947565002059,0.98947565002059,0.98947565002059,0
20100809T,1.1411407452934,1.1411407452934,1.1411407452934,1.1411407452934,0
20100810T,1.0731223085057,1.0731223085057,1.0731223085057,1.0731223085057,0
20100811T,1.0644880251336,1.0644880251336,1.0644880251336,1.0644880251336,0
20100812T,1.1122615348278,1.1122615348278,1.1122615348278,1.1122615348278,0
20100813T,1.0210496366219,1.0210496366219,1.0210496366219,1.0210496366219,0
20100814T,1.0591885429789,1.0591885429789,1.0591885429789,1.0591885429789,0
20100815T,1.0307271350674,1.0307271350674,1.0307271350674,1.0307271350674,0
20100816T,1.0336060924265,1.0336060924265,1.0336060924265,1.0336060924265,0
20100817T,1.1024419128895,1.1024419128895,1.1024419128895,1.1024419128895,0
20100818T,1.0654664581917,1.0654664581917,1.0654664581917,1.0654664581917,0
20100819T,1.0438045468852,1.0438045468852,1.0438045468852,1.0438045468852,0
20100820T,1.0252195663821,1.0252195663821,1.0252195663821,1.0252195663821,0
20100821T,1.0396206675352,1.0396206675352,1.0396206675352,1.0396206675352,0
20100822T,1.033901326034,1.033901326034,1.033901326034,1.033901326034,0
20100823T,1.0161117862157,1.0161117862157,1.0161117862157,1.0161117862157,0
20100824T,1.0169197188107,1.0169197188107,1.0169197188107,1.0169197188107,0
20100825T,1.0133945417095,1.0133945417095,1.0133945417095,1.0133945417095,0
20100826T,1.0007933852605,1.0007933852605,1.0007933852605,1.0007933852605,0
20100827T,1.0160912564053,1.0160912564053,1.0160912564053,1.0160912564053,0
20100828T,1.0095753752803,1.0095753752803,1.0095753752803,1.0095753752803,0
20100829T,1.0008318132372,1.0008318132372,1.0008318132372,1.0008318132372,0
20100830T,1.0169393117693,1.0169393117693,1.0169393117693,1.0169393117693,0
20100831T,0.93952130094369,0.93952130094369,0.93952130094369,0.93952130094369,0
20100901T,0.96376379723554,0.96376379723554,0.96376379723554,0.96376379723554,0
20100902T,0.99177626174821,0.99177626174821,0.99177626174821,0.99177626174821,0
20100903T,0.95765242166141,0.95765242166141,0.95765242166141,0.95765242166141,0
20100904T,0.98287376130771,0.98287376130771,0.98287376130771,0.98287376130771,0
20100905T,0.96917067341647,0.96917067341647,0.96917067341647,0.96917067341647,0
20100906T,0.97067594300878,0.97067594300878,0.97067594300878,0.97067594300878,0
20100907T,0.97051487701831,0.97051487701831,0.97051487701831,0.97051487701831,0
20100908T,0.97083960539346,0.97083960539346,0.97083960539346,0.97083960539346,0
20100909T,0.96588675136172,0.96588675136172,0.96588675136172,0.96588675136172,0
20100910T,0.9774059044802,0.9774059044802,0.9774059044802,0.9774059044802,0
20100911T,1.0074594003125,1.0074594003125,1.0074594003125,1.0074594003125,0
20100912T,0.97381559063811,0.97381559063811,0.97381559063811,0.97381559063811,0
20100913T,0.98458454490597,0.98458454490597,0.98458454490597,0.98458454490597,0
20100914T,0.98157273737788,0.98157273737788,0.98157273737788,0.98157273737788,0
20100915T,0.95610083964592,0.95610083964592,0.95610083964592,0.95610083964592,0
20100916T,0.97880214053031,0.97880214053031,0.97880214053031,0.97880214053031,0
20100917T,0.94251480218462,0.94251480218462,0.94251480218462,0.94251480218462,0
20100918T,0.96963808480925,0.96963808480925,0.96963808480925,0.96963808480925,0
20100919T,0.99654696714277,0.99654696714277,0.99654696714277,0.99654696714277,0
20100920T,0.98719415292387,0.98719415292387,0.98719415292387,0.98719415292387,0
20100921T,0.99567031072102,0.99567031072102,0.99567031072102,0.99567031072102,0
20100922T,0.98604558828506,0.98604558828506,0.98604558828506,0.98604558828506,0
20100923T,0.99027505331896,0.99027505331896,0.99027505331896,0.99027505331896,0
20100924T,0.98866695053563,0.98866695053563,0.98866695053563,0.98866695053563,0
20100925T,0.98581367971948,0.98581367971948,0.98581367971948,0.98581367971948,0
