20090103T,69314,69314,69314,69314,0
20090104T,69314,69314,69314,69314,0
20090105T,69314,69314,69314,69314,0
20090106T,69314,69314,69314,69314,0
20090107T,69314,69314,69314,69314,0
20090108T,69314,69314,69314,69314,0
20090109T,4620.9333333333,4620.9333333333,4620.9333333333,4620.9333333333,0
20090110T,912.02631578947,912.02631578947,912.02631578947,912.02631578947,0
20090111T,410.14201183432,410.14201183432,410.14201183432,410.14201183432,0
20090112T,263.55133079848,263.55133079848,263.55133079848,263.55133079848,0
20090113T,179.56994818653,179.56994818653,179.56994818653,179.56994818653,0
20090114T,134.59029126214,134.59029126214,134.59029126214,134.59029126214,0
20090115T,108.13416536662,108.13416536662,108.13416536662,108.13416536662,0
20090116T,92.542056074767,92.542056074767,92.542056074767,92.542056074767,0
20090117T,80.785547785548,80.785547785548,80.785547785548,80.785547785548,0
20090118T,71.827979274612,71.827979274612,71.827979274612,71.827979274612,0
20090119T,64.17962962963,64.17962962963,64.17962962963,64.17962962963,0
20090120T,58.051926298158,58.051926298158,58.051926298158,58.051926298158,0
20090121T,53.483024691358,53.483024691358,53.483024691358,53.483024691358,0
20090122T,49.974044700793,49.974044700793,49.974044700793,49.974044700793,0
20090123T,47.120326308634,47.120326308634,47.120326308634,47.120326308634,0
20090124T,41.455741626794,41.455741626794,41.455741626794,41.455741626794,0
20090125T,37.205582393988,37.205582393988,37.205582393988,37.205582393988,0
20090126T,35.382337927513,35.382337927513,35.382337927513,35.382337927513,0
20090127T,33.713035019454,33.713035019454,33.713035019454,33.713035019454,0
20090128T,31.971402214021,31.971402214021,31.971402214021,31.971402214021,0
20090129T,30.281345565748,30.281345565748,30.281345565748,30.281345565748,0
20090130T,28.808811305069,28.808811305069,28.808811305069,28.808811305069,0
20090131T,27.246069182388,27.246069182388,27.246069182388,27.246069182388,0
20090201T,26.087316522392,26.087316522392,26.087316522392,26.087316522392,0
20090202T,24.888330341111,24.888330341111,24.888330341111,24.888330341111,0
20090203T,23.705198358411,23.705198358411,23.705198358411,23.705198358411,0
20090204T,22.778179428194,22.778179428194,22.778179428194,22.778179428194,0
20090205T,21.872514988954,21.872514988954,21.872514988954,21.872514988954,0
20090206T,21.06168337891,21.06168337891,21.06168337891,21.06168337891,0
20090207T,20.267251461987,20.267251461987,20.267251461987,20.267251461987,0
20090208T,19.514076576575,19.514076576575,19.514076576575,19.514076576575,0
20090209T,18.804666304936,18.804666304936,18.804666304936,18.804666304936,0
20090210T,18.211770888071,18.211770888071,18.211770888071,18.211770888071,0
20090211T,17.596851992891,17.596851992891,17.596851992891,17.596851992891,0
20090212T,17.080827994085,17.080827994085,17.080827994085,17.080827994085,0
20090213T,16.574366331898,16.574366331898,16.574366331898,16.574366331898,0
20090214T,16.052339045854,16.052339045854,16.052339045854,16.052339045854,0
20090215T,15.590193432298,15.590193432298,15.590193432298,15.590193432298,0
20090216T,15.173817863397,15.173817863397,15.173817863397,15.173817863397,0
20090217T,14.794877267876,14.794877267876,14.794877267876,14.794877267876,0
20090218T,14.431397043514,14.431397043514,14.431397043514,14.431397043514,0
20090219T,14.068195656586,14.068195656586,14.068195656586,14.068195656586,0
20090220T,13.728263022381,13.728263022381,13.728263022381,13.728263022381,0
20090221T,13.425140422235,13.425140422235,13.425140422235,13.425140422235,0
20090222T,13.117713853142,13.117713853142,13.117713853142,13.117713853142,0
20090223T,12.85497032641,12.85497032641,12.85497032641,12.85497032641,0
20090224T,12.607129865406,12.607129865406,12.607129865406,12.607129865406,0
20090225T,12.370872746743,12.370872746743,12.370872746743,12.370872746743,0
20090226T,12.139054290718,12.139054290718,12.139054290718,12.139054290718,0
20090227T,11.899399141631,11.899399141631,11.899399141631,11.899399141631,0
20090228T,11.700540175557,11.700540175557,11.700540175557,11.700540175557,0
20090301T,11.496765632775,11.496765632775,11.496765632775,11.496765632775,0
20090302T,11.294443539189,11.294443539189,11.294443539189,11.294443539189,0
20090303T,11.104453700737,11.104453700737,11.104453700737,11.104453700737,0
20090304T,10.922470847779,10.922470847779,10.922470847779,10.922470847779,0
20090305T,10.733044286157,10.733044286157,10.733044286157,10.733044286157,0
20090306T,10.54205323194,10.54205323194,10.54205323194,10.54205323194,0
20090307T,10.370137642131,10.370137642131,10.370137642131,10.370137642131,0
20090308T,10.194734519783,10.194734519783,10.194734519783,10.194734519783,0
20090309T,10.035326480383,10.035326480383,10.035326480383,10.035326480383,0
20090310T,9.8822355289427,9.8822355289427,9.8822355289427,9.8822355289427,0
20090311T,9.7241863075202,9.7241863075202,9.7241863075202,9.7241863075202,0
20090312T,9.5658294231306,9.5658294231306,9.5658294231306,9.5658294231306,0
20090313T,9.4189427911407,9.4189427911407,9.4189427911407,9.4189427911407,0
20090314T,9.2802249297101,9.2802249297101,9.2802249297101,9.2802249297101,0
20090315T,9.1298735511071,9.1298735511071,9.1298735511071,9.1298735511071,0
20090316T,8.9866459224692,8.9866459224692,8.9866459224692,8.9866459224692,0
20090317T,8.8557557173892,8.8557557173892,8.8557557173892,8.8557557173892,0
20090318T,8.7286235990436,8.7286235990436,8.7286235990436,8.7286235990436,0
20090319T,8.5965521518052,8.5965521518052,8.5965521518052,8.5965521518052,0
20090320T,8.4725583669485,8.4725583669485,8.4725583669485,8.4725583669485,0
20090321T,8.4210909974493,8.4210909974493,8.4210909974493,8.4210909974493,0
20090322T,8.301077844312,8.301077844312,8.301077844312,8.301077844312,0
20090323T,8.1738207547176,8.1738207547176,8.1738207547176,8.1738207547176,0
20090324T,8.0738497379157,8.0738497379157,8.0738497379157,8.0738497379157,0
